num,name,smiles
3740,ChemBL,Cc1cc(c(F)c(cc2)Oc(c3c4)ncnc3cc(OCCCN3CCCC3)c4OC)c2[nH]1
3741,ChemBL,O=C(CS(Cc1ccco1)=O)NC/C=C\COc1nccc(CN2CCCCC2)c1
3742,ChemBL,CCN(CC)CC1N(CC(N(c2c3cccc2)c(nccc2)c2NC3=O)=O)CCCC1
3743,ChemBL,CN1CCN(CN(C(c2c(CCC3)c3c3[nH]c4cccc(OC)c4c3c22)=O)C2=O)CC1
3744,ChemBL,O=C1Nc2nc(OCCCCN(CC3)CCN3c3cccc4ccccc34)ccc2CC1
3745,ChemBL,COc(cccc1)c1N1CCN(CCc(c2c3)c[nH]c2cc2c3OCO2)CC1
3746,ChemBL,OCCN1CCN(CCCN(c(cccc2)c2Sc2c3)c2ncc3Cl)CC1
3747,ChemBL,O=C1NC2(CCN(CCCN3c(cc(cc4)Cl)c4Sc4c3cccc4)CC2)SC1
3748,ChemBL,CNC(C(Cc(cccc1)c1F)CN(CC1)CCC11OCCc2c1sc(F)c2)=O
3749,ChemBL,CC(C)(C1)c(cccc2)c2N1C(N[C@@H]1C[C@H](CC2)N(C)[C@H]2C1)=O
3750,ChemBL,CC(CN(C(c(cc1)ccc1C#N)=O)c1ncccc1)N(CC1)CCN1c1c2OCCOc2ccc1
3751,ChemBL,CC1OC(CC2)(CCN2C(Sc(c2cc(C(F)(F)F)c3)c3[N+]([O-])=O)=NC2=O)OC1
3752,ChemBL,O=C(CN(CC1)CCN1C(/C=C/c(cc1)cc2c1OCO2)=O)N1CCCC1
3753,ChemBL,Cn1c2cccc([C@@]3([C@@H](C4)N(C)C[C@H](COC(c5cc(Br)cnc5)=O)C3)OC)c2c4c1
3754,ChemBL,O=C(N1c(nccc2)c2Sc2c1cccc2)OCCOCCN1CCCCC1
3755,ChemBL,O=C(N(CCc1c2ccc(C#CC3CC3)c1)C2=C1)N=C1OCC1OCCOC1
3756,ChemBL,COCc1cccnc1N1CCN(C[C@@H]2Oc(cccc3)c3OC2)CC1
3757,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@@H]2OC(c(cccc1)c1N1C)c(cccc2)c2S1(=O)=O
3758,ChemBL,C[C@@]12c(cc(cc3)OC(N(CC4)Cc5c4cccc5)=O)c3N(C)[C@@H]1N(C)CC2
3759,ChemBL,O=C(CCC1)N1c(cc1)cnc1Oc1cc(CCN(CC2)C3CCC3)c2cc1
3760,ChemBL,Cc(cccc1)c1N1CCN(CCc2nnc3n2CCCC3)CC1
3761,ChemBL,O=C(CCN1CC(CCC2)N2CC1)N1c(cc(C(F)(F)F)cc2)c2Sc2c1cccc2
3762,ChemBL,C[N+](C)([C@H](CC1)C2)[C@@H]1C[C@H]2OC(C1c(cccc2)c2Oc2c1cccc2)=O
3763,ChemBL,Cn1c(cccc2)c2c(CC2)c1[C@H]1N2C[C@H](CCCC2)[C@@H]2C1
3764,ChemBL,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1n1c(N=CNC[C@@H]2O)c2nc1
3765,ChemBL,Nc1c2ncn([C@H]([C@H]3O)O[C@@H](CO)[C@@H]3O)c2nc(OCCc(cc2)ccc2Cl)n1
3766,ChemBL,CC(C)=CCNc1c2ncn([C@H]([C@H]3O)O[C@@H](CO)[C@@H]3O)c2ncn1
3767,ChemBL,Cc1c(/C=C(/c(cc(cc2)F)c2N2)\C2=O)[nH]c(C)c1C(NC[C@@H](CN1CCOCC1)O)=O
3768,ChemBL,CC(C)c(cnn1c(NCc2ccccc2)c2)c1nc2NC[C@@H](CCNC1)[C@H]1O
3769,ChemBL,O[C@H](CC1)CC[C@@H]1Nc(nc1)nc2c1nc(Nc(c(F)cc(F)c1)c1F)n2C1COCC1
3770,ChemBL,CC(C)(C1)NC(C)(C)CC1Oc(cc1)nnc1-c(ccc(-c1c[nH]nc1)c1)c1O
3771,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC([C@@H](C3=CCC=CC3)N)=O)N1C2=O
3772,ChemBL,OC[C@@H](C(N(CC1)CC=C1c(c(F)cc(N(C[C@H](COc1nocc1)O1)C1=O)c1)c1F)=O)O
3773,ChemBL,CC(C)(Cc1cnc(Nc(cc2)ccc2N2CCN(C)CC2)nc1-1)c2c1n(C)nc2C(NC)=O
3774,ChemBL,CO/N=C(\C1)/C(CN)CN1c(nc(c1c2)N(C3CC3)C=C(C(O)=O)C1=O)c2F
3775,ChemBL,CC(C)[C@@](C1)(C(N[C@H](C2)[C@@](CF)(O)OC2=O)=O)ON=C1c1nccc2ccccc12
3776,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(c(c(OC)ccc3)c3OC)=O)N1C2=O
3777,ChemBL,OC(CN(CC1)CCN1C(c(cc1)ccc1F)c(cc1)ccc1F)CSc1ncnc2c1nc[nH]2
3778,ChemBL,CC1(C)Cn2ncc(-c(cc(NC([C@H](CCC3)C[C@H]3NC(C)=O)=O)nc3)c3Cl)c2C1
3779,ChemBL,CC(C)(C(N[C@@H]([C@H]1SC(C)(C)[C@H](C(O)=O)N11)C1=O)=O)Oc1ccccc1
3780,ChemBL,CCC(C(N[C@@H]([C@H]1SC(C)(C)[C@H](C(O)=O)N11)C1=O)=O)Oc1ccccc1
3781,ChemBL,CC[C@@H](C(N[C@@H]([C@H]1SC(C)(C)[C@H](C(O)=O)N11)C1=O)=O)Oc1ccccc1
3782,ChemBL,CC(C)(C)c1cnc(CSc2cnc(NC(C3CCNCC3)=O)s2)o1
3783,ChemBL,Cc1c(C)nc2n1ccc([C@H]([C@@H]1O)OCCOC)c2N[C@@H]1c1ccccc1
3784,ChemBL,CC(CC1)N(C=C(C(O)=O)C(c2c3)=O)c2c1c(N(CC1)CCC1O)c3F
3785,ChemBL,CC[C@](CO)(CCC1)[C@@H]2N1CCc1c2[nH]c2c1cccc2
3786,ChemBL,COc(cc1c(N)nc(N(CC2)CCN2C(C2Oc(cccc3)c3OC2)=O)nc1c1)c1OC
3787,ChemBL,CC(C)([C@@H]1C(OCOC(C)=O)=O)S[C@H]([C@@H]2NC(Cc3ccccc3)=O)N1C2=O
3788,ChemBL,CN(CC1)CCN1c(c1c(c(C(C(C(O)=O)=C2)=O)c3)N2N(C)CO1)c3F
3789,ChemBL,CC(CN(CC1)c2nnc(Cc3ccccc3)c(C)c2C)N1c1cnc(C(C)(C)O)cn1
3790,ChemBL,CS(n1nc(CN(C2)[C@H](C[C@@H]3N)CO[C@@H]3c(cc(cc3)F)c3F)c2c1)(=O)=O
3791,ChemBL,Cc(cc1)nn1-c1nc(N2CCOCC2)cc(NC(CC2)CCC2(F)F)n1
3792,ChemBL,CC1N(C=C(C(O)=O)C(c2cc(F)c3N4CCN(C)CC4)=O)c2c3OC1
3793,ChemBL,CC1N(C=C(C(O)=O)C(c2cc(F)c3N4CCN(C)CC4)=O)c2c3OC1
3794,ChemBL,CC(C1CCOCC1)Oc1c(c(C(O)=O)cc(-c2c(C)c(cccc3)c3o2)n2)c2c(C)cc1
3795,ChemBL,Oc1nc(cc(cc2)Cl)c2n1C1CCN(CC2Oc(cccc3)c3OC2)CC1
3796,ChemBL,CCn1c2cccc([C@H](C3)[C@H](C4)N(C)C[C@H]3NC(n3nc(C)cc3C)=O)c2c4c1
3797,ChemBL,O=C(C12CCN(CC3Oc(cccc4)c4OC3)CC2)NCN1c1ccccc1
3798,ChemBL,CC(CC1)N(C=C(C(O)=O)C(c2c3)=O)c2c1c(N1CCN(C)CC1)c3F
3799,ChemBL,C[N+]1(CCC2CC1)CC2OC(C(c1ccccc1)(c1ccccc1)O)=O
3800,ChemBL,COCC1(CO)N(CC2)CCC2C1=O
3801,ChemBL,Cc1c(C(C2C(CC3)CCN3C2)(c2c(C)cccc2)O)cccc1
3802,ChemBL,CN1CCN(CCCCN(C(CN2/N=C/c3ccc(-c(cc4)ccc4Cl)o3)=O)C2=O)CC1
3803,ChemBL,CC(C)c1noc(N2CCC(COc(cc3)cnc3-c(cc3)ccc3S(C)(=O)=O)CC2)n1
3804,ChemBL,CN(c1c(C(N2C)=O)n(CCCCN(CC3)CCC3C(c(cc3)ccc3F)=O)cn1)C2=O
3805,ChemBL,CCOc1noc2c1ccc(OCCC(CC1)CCN1c1nnc(C)cc1)c2
3806,ChemBL,O=C(CN1CCN(Cc(cc2)cc3c2OCO3)CC1)N1c(cccc2)c2Sc2c1cccc2
3807,ChemBL,CN(C)CCn1c(cc(cc2)Cl)c2c(C(N(CC2)CCC22OCc3c2cccc3)=O)c1
3808,ChemBL,CC(N=C1SCCN11)=C(CCN(CC2)CCC2C(c(cc2)ccc2F)=O)C1=O
3809,ChemBL,CC(Cc(cc1)cc2c1OCO2)N(CC1)CCN1c1nc(C)cs1
3810,ChemBL,O=C(CCN1CC(CCC2)N2CC1)N1c(cc(cc2)Cl)c2Sc2c1cccc2
3811,ChemBL,Cc1nnc(C(CCN2C(CC3)CCC3C2)(c2ccccc2)c2ccccc2)o1
3812,ChemBL,Cc1csc(N2CCN(CCCCc3c(C)nc(C)s3)CC2)n1
3813,ChemBL,Fc(cc1)ccc1-n1c(cccc2)c2c(CCCCN(CC2)CCC22OCc3c2cccc3)c1
3814,ChemBL,C[C@](COC)(CCC1)[C@@H]2N1CCc1c2oc2c1cccc2
3815,ChemBL,Cc1nnc(SCC(CS[C@@H]2[C@@H]3NC([C@@H](c(cc4)ccc4O)N)=O)=C(C(O)=O)N2C3=O)s1
3816,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC([C@@H](c3ccccc3)NS(O)(=O)=O)=O)N1C2=O
3817,ChemBL,COc1c2ncn([C@H]([C@@H]3O)O[C@@H](CO)[C@@H]3O)c2nc(N)n1
3818,ChemBL,Cc1c(CNc2c3ncn([C@@H]([C@@H]4O)O[C@H](CO)[C@H]4O)c3ncn2)cccc1
3819,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC([C@@H](c(cc3)ccc3O)N)=O)N1C2=O
3820,ChemBL,OC[C@@H]([C@@H](C1)O)O[C@@H]1n1c(N=CNC[C@@H]2O)c2nc1
3821,ChemBL,Cc1cnc(Cn(cc2C#CCCOP(O)(O)=O)c3c2c(Cl)nc(N)n3)c(C)c1OC
3822,ChemBL,Cc1c[nH]c2c1c(N(CC1)CCC1(CN)C(Nc1cccc(OC(N(C)C)=O)c1)=O)ncn2
3823,ChemBL,NC(C=CN1[C@@H]([C@@H]2O3)O[C@H](CO)[C@H]2OP3(O)=O)=NC1=O
3824,ChemBL,Cc1cc(Nc2nc(Sc(cc3)ccc3NC(C3CC3)=O)nc(N3CCN(C)CC3)c2)n[nH]1
3825,ChemBL,CC(C)([C@H]1C(O)=O)S[C@@H]([C@H]2NC(C(c3ccccc3)S(O)(=O)=O)=O)N1C2=O
3826,ChemBL,COc1cc(Nc2ncnn3c2c(CN(CC[C@H]2N)C[C@H]2O)cc3)ccc1
3827,ChemBL,O[C@@H]([C@@H]1N[C@H](Cc(cc2)ccc2NC([C@H](CCC2=NC=C3)N2C3=O)=O)CC1)c1ccccc1
3828,ChemBL,Cn1nnnc1SCC(CS[C@@H]1[C@@H]2NC(CSC(F)(F)F)=O)=C(C(O)=O)N1C2=O
3829,ChemBL,CN(CC1)CCN1c(cc1)ccc1C(Nc1c(CN(C2)C(C(c3ccccc3)OC)=O)c2n[nH]1)=O
3830,ChemBL,C[C@H](COc(c(C)c12)cn1ncnc2Oc(ccc1c2cc(C)[nH]1)c2F)OC([C@H](C)N)=O
3831,ChemBL,CC(C)(CNC(c1cn2nc(C)cc2nc1)=O)NCC(N(CCC1)C1C#N)=O
3832,ChemBL,Cc(cc12)ccc2nc(N(CC2)Cc(cccc3)c3S2(=O)=O)nc1NCC1(COC1)N
3833,ChemBL,C[C@H](CCC1)N1C([C@H](Cc1cscn1)NC([C@H]([C@H](C)O1)NC1=O)=O)=O
3834,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(C(c(cc3)cc(Cl)c3Cl)OC)=O)N1C2=O
3835,ChemBL,CCOc1c(C(N[C@@H]([C@H]2SC(C)(C)[C@H](C(O)=O)N22)C2=O)=O)c2ccccc2cc1
3836,ChemBL,CC(C(N[C@H]([C@@H]1SC(C)(C)[C@@H](C(O)=O)N11)C1=O)=O)Oc1ccccc1
3837,ChemBL,CCN1CCN(Cc(cc2)ccc2-c([nH]2)cc3c2ncnc3NC(C)c2ccccc2)CC1
3838,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(CSCC=C)=O)N1C2=O
3839,ChemBL,CN1C[C@H](C[C@@H](C2)NC(c3n[nH]c4c3cccc4)=O)N(C)[C@H]2C1
3840,ChemBL,CNc(cc(c(C(NC1C(CC2)CCN2C1)=O)c1)OC)c1Cl
3841,ChemBL,Cc1nccc(C(Nc2nc3cccc(Cl)c3n2C(CCCC2)CN2C(/C=C/CN(C)C)=O)=O)c1
3842,ChemBL,C[C@@H](C(N1CCOCC1)=O)N(CC[C@@H]1NS(/C=C/c(s2)ccc2Cl)(=O)=O)C1=O
3843,ChemBL,CN(CC1)CCN1c(cc1)ccc1Nc1ncc(C=C(C(N2C3CCCC3)=O)C#N)c2n1
3844,ChemBL,CNCCN(c(c(c(nc1)c2)cc3c2OCO3)c1-c(cc1OC)c2cc1OC)C2=O
3845,ChemBL,CC(C)n1ncc(CC(CC2)(CCN2C(c(cc2)cc3c2nc(C)[nH]3)=O)C2)c1C2=O
3846,ChemBL,CC(C)(C)OC(C(O)=O)c(c(C)nc1ccccc11)c1-c1ccc2OCCc3c2c1ncc3
3847,ChemBL,Cc1ccc(c(N2CCN(CCc3cccc(N(CCN4)C4=O)c3)CC2)ccc2)c2n1
3848,ChemBL,Cc1cc(C)nn1C(N[C@@H](C1)CN(C)[C@@H](Cc2cn3C)[C@@H]1c1c2c3ccc1)=O
3849,ChemBL,CN(CC1)CCN1c(c(F)c1)c2SCCN(C=C3C(O)=O)c2c1C3=O
3850,ChemBL,O=C1Nc(cc(cc2)OCCCCN(CC3)CCN3c3cccc4c3ccs4)c2C=C1
3851,ChemBL,Cn1nc(C(NC2CC(CCC3)N(C)C3C2)=O)c2c1cccc2
3852,ChemBL,O=C(CCCN(CC1)CC(C2)N1Cc1c2c(cccc2)c2[nH]1)c(cc1)ccc1F
3853,ChemBL,Cc1c(C(c2c(C)ccs2)=CCCN(CCC2)C[C@@H]2C(O)=O)scc1
3854,ChemBL,[O-][N+](c1ccc(/C=N/N(CC(CN2CCOCC2)O2)C2=O)o1)=O
3855,ChemBL,[O-][N+](c1ccc(/C=N/N(CC(CN2CCOCC2)O2)C2=O)o1)=O
3856,ChemBL,CN(c1c(C(N2C)=O)n(CCCN(CC3)CCC3C(c(cc3)ccc3F)=O)cn1)C2=O
3857,ChemBL,CN1Cc(cc(cc2)Cl)c2-n2c([C@H](CC3)CC[C@@H]3Oc3ncccc3)nnc2C1
3858,ChemBL,Fc(cc1)ccc1-c1cncc(CN(CC2)CCN2c2c3OCCOc3ccc2)c1
3859,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(c(cccc1)c1C=C1)c2c1nccc2
3860,ChemBL,NC(NC(N1[C@@H]([C@@H]2O)O[C@H](CO)[C@H]2O)=C2SC1=O)=NC2=O
3861,ChemBL,O=C(NC1CC1)Nc1c[nH]nc1-c1nc(ccc(CN2CCOCC2)c2)c2[nH]1
3862,ChemBL,NC(CC1)(CCN1c1ncnc2c1cc[nH]2)C(NC(CCO)c(cc1)ccc1Cl)=O
3863,ChemBL,C[C@@H]([C@@H]([C@H](C1)N2C(C(O)=O)=C1SCCNC=N)C2=O)O
3864,ChemBL,COc(ccc(C/N=C1\NC(N2C(CO)CCC2)=NC=C1C(NCc1ncccn1)=O)c1)c1Cl
3865,ChemBL,CO[C@@]([C@@H]1SCC(COC(N)=O)=C(C(O)=O)N11)(C1=O)NC(Cc1cccs1)=O
3866,ChemBL,Cc1cccc(Cl)c1NC(c1cnc(Nc2nc(C)nc(N3CCN(CCO)CC3)c2)s1)=O
3867,ChemBL,Cc1nnc(SCC(CS[C@H]2[C@H]3NC([C@H](c4ccccc4)O)=O)=C(C(O)=O)N2C3=O)s1
3868,ChemBL,Cc1cnc(NC2CCOCC2)nc1-n1cnc(C(NC(CN)c2cc(Cl)cc(F)c2)=O)c1
3869,ChemBL,O=C(C1NCCC1)Nc(cc1)ccc1-c1nc(Nc(cc2)ccc2N2CCOCC2)ncc1
3870,ChemBL,CC(CS[C@@H]1[C@@H]2NC(Cc(cc3)ccc3C3=NCCCN3)=O)=C(C(O)=O)N1C2=O
3871,ChemBL,Cn1c(cccc2)c2c(CNCC(CC2)CCN2c(nc2)ncc2C(NO)=O)c1
3872,ChemBL,CC(C)([C@H]1C(O)=O)S[C@@H]([C@H]2NC(C(C(O)=O)c3ccccc3)=O)N1C2=O
3873,ChemBL,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1n1c(ncnc2S)c2nc1
3874,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC([C@@H](c3ccccc3)N)=O)N1C2=O
3875,ChemBL,Cc1c(CN(C)C(/C=C/c(cc2CC3)cnc2N(COP(O)(O)=O)C3=O)=O)oc2c1cccc2
3876,ChemBL,CC(OCC(CS[C@@H]1[C@@H]2NC(CSc3ccncc3)=O)=C(C(O)=O)N1C2=O)=O
3877,ChemBL,C[C@@](CS(N(CC1)CCC1Oc(cc1)ncc1Cl)(=O)=O)(C(N1)=O)NC1=O
3878,ChemBL,C=CC(N(CC1)CCC1[C@H](CCNc1c2C(N)=O)n1nc2-c(cc1)ccc1Oc1ccccc1)=O
3879,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(C(C(Oc3ccccc3)=O)c3ccccc3)=O)N1C2=O
3880,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(C(c3ccccc3)Oc3ccccc3)=O)N1C2=O
3881,ChemBL,Cc1ncc(CC2=CNC(NCCSCc3ccc(CN(C)C)o3)=NC2=O)cc1
3882,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(COc3ccccc3)=O)N1C2=O
3883,ChemBL,CC1=CN([C@H]([C@@H]2O3)O[C@@H](CO)[C@@H]2O)C3=NC1=O
3884,ChemBL,CCN(CC)CCN(CCc1c2c(C)c(/C=C(/c(cc(cc3)F)c3N3)\C3=O)[nH]1)C2=O
3885,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC(CSc3ccccc3)=O)N1C2=O
3886,ChemBL,CN1[C@H](Cc2c[nH]c3cccc4c23)C4=C[C@@H](CN(CC(N2)=O)CC2=O)C1
3887,ChemBL,CC(N1c(cc2N3CCNCC3)c3cc2F)SC1=C(C(O)=O)C3=O
3888,ChemBL,COc(c(C(NC1C(CC2)CCN2C1)=O)c1)cc(N)c1Cl
3889,ChemBL,CN(C[C@H]1OCCOC1)S(Nc(cc1)cc2c1C=Cc(ncc(-c1cn(C)nc1)c1)c1C2=O)(=O)=O
3890,ChemBL,CC(C(CC1)CCN1C(Nc1nocc1)=O)(F)S(c1cn(C)nc1C(F)F)(=O)=O
3891,ChemBL,Nc1c2ncn(CCOC[P@](OCC3)(O[C@H]3c3cccc(Cl)c3)=O)c2ncn1
3892,ChemBL,O=C(C1CC1)Nc1nn2c(-c3ccc(CN(CC4)CCS4(=O)=O)cc3)cccc2n1
3893,ChemBL,Cc1nn(C)c2c1N(C(CN1CCN(C)CC1)=O)c(cccc1)c1NC2=O
3894,ChemBL,CN(C)C[C@H](CCn1c(cccc2)c2c(C(C(N2)=O)=C3C2=O)c1)OCCn1c(cccc2)c2c3c1
3895,ChemBL,CC(CN(c(c1cc(-c2cncc(C(C)(C)O)c2)ccc1nc1)c1N1C)C1=O)OC
3896,ChemBL,CN(CCO)C(c(cc1)ccc1C(c1cccc2cccnc12)=C1CCN(Cc2cscn2)CC1)=O
3897,ChemBL,CC(N(CC1)Cc2c1c(C(N(CC1)CCC1c(cc1)c(C(F)(F)F)c(F)c1F)=O)n[nH]2)=O
3898,ChemBL,Nc1c(c(-c2cccc(OCc3ccccc3)c2)cn2[C@H](C3)C[C@@H]3N3CCC3)c2ncn1
3899,ChemBL,Cc(c(Cc(cc1)ccc1-n1nccc1)cc1c2CN([C@@H](COCC3)[C@H]3O)C1=O)c2F
3900,ChemBL,CN1CCC(CNc(cc2)nn3c2ncc3-c2cccc(OC(F)(F)F)c2)CC1
3901,ChemBL,Cc1c(C)oc2c1c(NC(CN(CCC1)C1=O)=O)c(CCCC1)c1n2
3902,ChemBL,O=C1N(CCN(CC2)CCC2c(c2c3ccc(Cl)c2)cn3-c(cc2)ccc2F)CCN1
3903,ChemBL,O=C(C1)Nc2c1cc(c(CCC1CCN(Cc3ccccc3)CC1)no1)c1c2
3904,ChemBL,C(C1NC(c2cnccc2)=NOC1)N1CCCCC1
3905,ChemBL,O[C@]1(C[C@H](CC2)N(C(c(cccc3)c3Cl)c(cccc3)c3Cl)[C@H]2C1)c1ncccn1
3906,ChemBL,CN(CC1)CC(C2CC(N3)=O)C13Oc(cc1)c2cc1Cl
3907,ChemBL,CN([C@H](CC1)C2)[C@@H]1C[C@H]2OC(c1c[nH]c2c1cccc2)=O
3908,ChemBL,O=C1Oc(cc(cc2)O[C@H]3C[C@H](CC4)N[C@H]4C3)c2C=C1
3909,ChemBL,CCCC(C1)(C2=NCCN2)N2c3c1cccc3CC2
3910,ChemBL,OC(C1C(CC2)CCN2C1)(c1ccccc1)c1ccccc1
3911,ChemBL,CN(C(C=NN1CCCCN(CC2)CCN2c2ncccn2)=O)C1=O
3912,ChemBL,CN1CCC(COc2cnc(-c3cccc(CN(C(C=C4)=O)N=C4c4cc(C#N)ccc4)c3)nc2)CC1
3913,ChemBL,CN(c1c(C(N2C)=O)n(CCN(CC3)CCC3C(c(cc3)ccc3F)=O)cn1)C2=O
3914,ChemBL,O=C(c1c2cccc1)N(CCCCN(CC1)CCN1c1ncccn1)S2(=O)=O
3915,ChemBL,N#CC(c1nc(cccc2)c2s1)c1nc(OCc2ccc(CN3CCOCC3)cc2)ncc1
3916,ChemBL,O=C(CCn1c(cccc2)c2nc1CN1CCN(C/C=C/c2ccccc2)CC1)c1ccco1
3917,ChemBL,COCc(s1)nn2c1nc(C(F)(F)F)c2CN(C[C@@H](CC(F)(F)Cl)C1)C1=O
3918,ChemBL,CCCN(c1nnc(CN2CCCCC2)n1-c1c2cccc1)C2=O
3919,ChemBL,CC(C=CC1=NC(C)=C2CCN(CC3)CCC3C(c(cc3)ccc3F)=O)=CN1C2=O
3920,ChemBL,CN(C1)C[C@@H]2[C@H]1[C@H]2CN(Cc(cc1)cc(Cl)c1F)C(c1cn(C)cn1)=O
3921,ChemBL,CN(CC1)CC(c2c(C(OC)=O)c(cccc3)c3n2C2)N1c1c2cccc1
3922,ChemBL,O=C(N(Cc(cc1F)cc(F)c1F)c1cc(F)ccc1)OC1C(CC2)CCN2C1
3923,ChemBL,CO/N=C(/[C@@H]1C(CC2)CCN2C1)\C#N
3924,ChemBL,CC[n+]1c(/C=C/c(cc2)ccc2N2CCCC2)cccc1/C=C/c(cc1)ccc1N1CCCC1
3925,ChemBL,Cc(cc1)ccc1-c1noc([C@@H](C(CC2)N(C)C2C2)[C@@H]2c(cc2)ccc2Cl)c1
3926,ChemBL,O=C1N(Cc2ccccc2)C2C(CCC3)[S+]3CC2N1Cc1ccccc1
3927,ChemBL,CCC(N1C2CN(C/C=C\c3ccccc3)CC1CC2)=O
3928,ChemBL,CC(OC1C(CC2)CCN2C1)=O
3929,ChemBL,C#CCO[C@@H]1C(CC2)CCN2C1
3930,ChemBL,CN([C@H](CC1)C2)[C@@H]1C/C2=C1/c(cccc2)c2SCc2c1cccc2
3931,ChemBL,Cn1ncc(C2=Nc3cc(NC(C(C4CCCCC4)N)=O)cc4c3C2=CNNC4=O)c1
3932,ChemBL,Nc1ncnc(n2[C@@H]([C@@H]3O)O[C@H](CO)[C@H]3O)c1nc2Cl
3933,ChemBL,Nc1ncnn2c1ccc2[C@@]([C@H]1O)(C#N)O[C@@H](CO)[C@@H]1O
3934,ChemBL,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1n1c(N=CNC2=O)c2nc1
3935,ChemBL,CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1n1c(N=CNC2=O)c2nc1
3936,ChemBL,Nc1c2ncn([C@H]([C@@H]3O)O[C@@H](CO)[C@@H]3O)c2ncn1
3937,ChemBL,Nc1c2ncn([C@H]([C@H]3O)O[C@@H](CO)[C@@H]3O)c2ncn1
3938,ChemBL,Nc1c(ccn2[C@H](C[C@H](CCc3ccc(cc(c(N)n4)Br)c4c3)[C@H]3O)[C@@H]3O)c2ncn1
3939,ChemBL,OC[C@@H](CN(Cc1c[nH]c2c1N=CNC2=O)C1)[C@H]1O
3940,ChemBL,CC(C)Nc1cccnc1N(CC1)CCN1C(c1cc(cc(cc2)NS(C)(=O)=O)c2[nH]1)=O
3941,ChemBL,COc1cccc2c1[nH]c(-c(nc1[C@H](CC3)CC[C@@H]3C(O)=O)c3n1ncnc3N)c2
3942,ChemBL,CN(C)Cc1ccc(CSCCNC(NC=C2CC(C=CN3)=CC3=O)=NC2=O)o1
3943,ChemBL,Cc1c(CSCCNC(NC=C2Cc(cc3)cc4c3OCO4)=NC2=O)nc[nH]1
3944,ChemBL,C[C@H]([C@H]([C@H]1SC(COC(N)=O)=C(C(O)=O)N11)C1=O)O
3945,ChemBL,OC([C@@H](C1CCC2CC1)[C@H]2Nc(nc(-c1c[nH]c(nc2)c1cc2F)nc1)c1F)=O
3946,ChemBL,Cn1ncc(-c(c2c3CNC2=O)nc(N[C@@H](CCCC2)[C@@H]2N)c3F)c1
3947,ChemBL,N=C(C(F)=CN12)N=C1O[C@@H]1[C@H]2O[C@H](CO)[C@H]1O
3948,ChemBL,N=C(C=CN12)N=C1O[C@@H]1[C@H]2O[C@H](CO)[C@H]1O
3949,ChemBL,Cc1c(/C=C(/c(cc(cc2)F)c2N2)\C2=O)[nH]c(C)c1C(NCCN1CCCC1)=O
3950,ChemBL,CC(OCC(CS[C@@H]1[C@@H]2NC(c3c(C)onc3-c(cccc3)c3Cl)=O)=C(C(O)=O)N1C2=O)=O
3951,ChemBL,C[C@@H](C(N)=O)Nc(cc1)cc2c1-c1nc(N([C@@H](CO3)C(F)F)C3=O)cn1CCO2
3952,ChemBL,CC(C)([C@@H]1C(O)=O)S[C@H]([C@@H]2NC([C@@H](c3ccccc3)N=[N+]=[N-])=O)N1C2=O
3953,ChemBL,NC([C@H](CC[C@H](C1)N2OS(O)(=O)=O)N1C2=O)=O
3954,ChemBL,Cc(ccc(NC(c1ccc(CN2CCN(C)CC2)cc1)=O)c1)c1Nc1nc(-c2cnccc2)ccn1
3955,ChemBL,CCOc(c([C@H](C)n1nc(C)c2c(N)ncnc12)c1)c([C@@H](C2)CNC2=O)c(F)c1Cl
3956,ChemBL,O=C1NC(NCc(cc2)cc(Cl)c2Cl)=Nc2c1n(CCN1CCOCC1)cn2
3957,ChemBL,C[C@H](CCO[C@H]1CN(C=C(C(NCc(ccc(F)c2)c2F)=O)C2=O)C3=C2O)N1C3=O
3958,ChemBL,CC(C1=CC(C)=CN2C1=NC(N1CCOCC1)=CC2=O)Nc(cccc1)c1C(O)=O
3959,ChemBL,CC(OCC(CS[C@@H]1[C@@H]2NC(Cc3cccs3)=O)=C(C(O)=O)N1C2=O)=O
